UNIXTIME;Дата;Время;H2;T2
1678359120;09.03.2023;16:52:00;35.6;25.23
1678359660;09.03.2023;17:01:00;36.26;25.29
1678359960;09.03.2023;17:06:00;36.62;25.35
1678360320;09.03.2023;17:12:00;36.68;25.35
1678360620;09.03.2023;17:17:00;36.73;25.41
1678360860;09.03.2023;17:21:00;36.59;25.41
1678361160;09.03.2023;17:26:00;36.64;25.42
1678361460;09.03.2023;17:31:00;36.64;25.41
1678361820;09.03.2023;17:37:00;36.32;25.36
1678362360;09.03.2023;17:46:00;36.05;25.42
1678362960;09.03.2023;17:56:00;36.01;25.43
1678363320;09.03.2023;18:02:00;36.01;25.43
1678363920;09.03.2023;18:12:00;35.58;25.37
1678364520;09.03.2023;18:22:00;35.58;25.35
1678365060;09.03.2023;18:31:00;34.9;25.35
1678365420;09.03.2023;18:37:00;34.83;25.33
1678365720;09.03.2023;18:42:00;34.82;25.34
1678366260;09.03.2023;18:51:00;34.81;25.32
1678366560;09.03.2023;18:56:00;34.63;25.33
1678366860;09.03.2023;19:01:00;34.56;25.34
1678367160;09.03.2023;19:06:00;34.56;25.32
1678367520;09.03.2023;19:12:00;34.35;25.35
1678368120;09.03.2023;19:22:00;34.21;25.34
1678368360;09.03.2023;19:26:00;34.19;25.32
1678369020;09.03.2023;19:37:00;33.99;25.36
1678369560;09.03.2023;19:46:00;33.91;25.37
1678370220;09.03.2023;19:57:00;33.63;25.34
1678370520;09.03.2023;20:02:00;33.27;25.35
1678370820;09.03.2023;20:07:00;33.17;25.33
1678371060;09.03.2023;20:11:00;33.2;25.31
1678371660;09.03.2023;20:21:00;33.05;25.31
1678371960;09.03.2023;20:26:00;33.2;25.3
1678372260;09.03.2023;20:31:00;33.25;25.31
1678372620;09.03.2023;20:37:00;33.08;25.31
1678372860;09.03.2023;20:41:00;33.2;25.35
1678373220;09.03.2023;20:47:00;33.24;25.32
1678373760;09.03.2023;20:56:00;33.37;25.28
1678374360;09.03.2023;21:06:00;31.25;25.11
1678374720;09.03.2023;21:12:00;30.74;24.89
1678374960;09.03.2023;21:16:00;30.54;24.77
1678375260;09.03.2023;21:21:00;30.37;24.64
1678375860;09.03.2023;21:31:00;30.25;24.4
1678376160;09.03.2023;21:36:00;29.88;24.23
1678376760;09.03.2023;21:46:00;30.95;23.84
1678377240;09.03.2023;21:54:00;30.79;23.35
1678378140;09.03.2023;22:09:00;30.77;23.08
1678378440;09.03.2023;22:14:00;31.97;23.15
1678378740;09.03.2023;22:19:00;30.64;23.11
1678379040;09.03.2023;22:24:00;30.6;23.01
1678379340;09.03.2023;22:29:00;30.95;22.71
1678379640;09.03.2023;22:34:00;31.45;22.41
1678380240;09.03.2023;22:44:00;31.53;23.06
1678381080;09.03.2023;22:58:00;31.23;23.75
1678381380;09.03.2023;23:03:00;31.09;23.98
1678381980;09.03.2023;23:13:00;31.23;24.38
1678382280;09.03.2023;23:18:00;30.94;24.57
1678382580;09.03.2023;23:23:00;30.84;24.73
1678382880;09.03.2023;23:28:00;30.81;24.88
1678383180;09.03.2023;23:33:00;30.7;24.98
1678383780;09.03.2023;23:43:00;30.63;25.06
1678384380;09.03.2023;23:53:00;30.29;25.27
1678384680;09.03.2023;23:58:00;30.17;25.4
1678385280;10.03.2023;00:08:00;29.75;25.69
1678385580;10.03.2023;00:13:00;29.49;25.78
1678385880;10.03.2023;00:18:00;29.43;25.8
1678386480;10.03.2023;00:28:00;29.28;26.01
1678386780;10.03.2023;00:33:00;29.72;26.13
1678387380;10.03.2023;00:43:00;28.86;26.4
1678387980;10.03.2023;00:53:00;28.6;26.35
1678388280;10.03.2023;00:58:00;29.08;26.25
1678388880;10.03.2023;01:08:00;29.18;25.88
1678389480;10.03.2023;01:18:00;29.36;25.45
1678389780;10.03.2023;01:23:00;29.31;25.32
1678390080;10.03.2023;01:28:00;29.7;25.22
1678390680;10.03.2023;01:38:00;29.55;24.98
1678390980;10.03.2023;01:43:00;29.76;24.92
1678391580;10.03.2023;01:53:00;29.94;24.76
1678391880;10.03.2023;01:58:00;30.1;24.71
1678392180;10.03.2023;02:03:00;29.94;24.64
1678393080;10.03.2023;02:18:00;30.17;24.52
1678393380;10.03.2023;02:23:00;30.09;24.48
1678393980;10.03.2023;02:33:00;30.51;24.45
1678394580;10.03.2023;02:43:00;30.21;24.4
1678395180;10.03.2023;02:53:00;30.26;24.39
1678395480;10.03.2023;02:58:00;30.6;24.38
1678395780;10.03.2023;03:03:00;30.42;24.35
1678396380;10.03.2023;03:13:00;30.6;24.34
1678396680;10.03.2023;03:18:00;30.31;24.32
1678397220;10.03.2023;03:27:00;30.49;24.33
1678397580;10.03.2023;03:33:00;30.42;24.31
1678398180;10.03.2023;03:43:00;30.35;24.32
1678398480;10.03.2023;03:48:00;30.33;24.32
1678399080;10.03.2023;03:58:00;30.26;24.28
1678399620;10.03.2023;04:07:00;30.33;24.3
1678400280;10.03.2023;04:18:00;30.34;24.27
1678400820;10.03.2023;04:27:00;30.35;24.31
1678401120;10.03.2023;04:32:00;30.35;24.28
1678401660;10.03.2023;04:41:00;30.41;24.28
1678401960;10.03.2023;04:46:00;30.4;24.3
1678402320;10.03.2023;04:52:00;30.42;24.29
1678402920;10.03.2023;05:02:00;30.45;24.29
1678403520;10.03.2023;05:12:00;30.42;24.29
1678403820;10.03.2023;05:17:00;30.41;24.3
1678404180;10.03.2023;05:23:00;30.39;24.3
1678404660;10.03.2023;05:31:00;30.48;24.29
1678405020;10.03.2023;05:37:00;30.41;24.29
1678405320;10.03.2023;05:42:00;30.4;24.28
1678405920;10.03.2023;05:52:00;30.37;24.27
1678406220;10.03.2023;05:57:00;30.38;24.27
1678406820;10.03.2023;06:07:00;30.34;24.26
1678407120;10.03.2023;06:12:00;30.39;24.27
1678407420;10.03.2023;06:17:00;30.32;24.28
1678408020;10.03.2023;06:27:00;30.32;24.25
1678408320;10.03.2023;06:32:00;30.28;24.23
1678408620;10.03.2023;06:37:00;30.3;24.27
1678409220;10.03.2023;06:47:00;30.26;24.25
1678409520;10.03.2023;06:52:00;30.2;24.25
1678410120;10.03.2023;07:02:00;30.14;24.23
1678410420;10.03.2023;07:07:00;30.13;24.22
1678410720;10.03.2023;07:12:00;30.18;24.21
1678411200;10.03.2023;07:20:00;30.16;24.23
1678411500;10.03.2023;07:25:00;30.21;24.22
1678411800;10.03.2023;07:30:00;30.16;24.2
1678412100;10.03.2023;07:35:00;30.17;24.2
1678412460;10.03.2023;07:41:00;30.1;24.19
1678413000;10.03.2023;07:50:00;30.14;24.21
1678413300;10.03.2023;07:55:00;30.14;24.19
1678413600;10.03.2023;08:00:00;30.13;24.22
1678413960;10.03.2023;08:06:00;30.07;24.2
1678414500;10.03.2023;08:15:00;30.07;24.22
1678415100;10.03.2023;08:25:00;30.04;24.24
1678415400;10.03.2023;08:30:00;30.02;24.23
1678416000;10.03.2023;08:40:00;30.03;24.23
1678416300;10.03.2023;08:45:00;30.03;24.24
1678416600;10.03.2023;08:50:00;30.02;24.25
1678416900;10.03.2023;08:55:00;30.03;24.25
1678417260;10.03.2023;09:01:00;30.02;24.25
1678417500;10.03.2023;09:05:00;30.06;24.28
1678417800;10.03.2023;09:10:00;30.44;24.27
1678418400;10.03.2023;09:20:00;30.52;24.29
1678418700;10.03.2023;09:25:00;30.48;24.3
1678419000;10.03.2023;09:30:00;30.52;24.3
1678419600;10.03.2023;09:40:00;30.47;24.29
1678419960;10.03.2023;09:46:00;30.7;24.3
1678420260;10.03.2023;09:51:00;31.03;24.38
1678420500;10.03.2023;09:55:00;30.81;24.54
1678420800;10.03.2023;10:00:00;30.76;24.79
1678421160;10.03.2023;10:06:00;30.62;25.05
1678421460;10.03.2023;10:11:00;30.69;25.32
1678422000;10.03.2023;10:20:00;30.43;25.68
1678422360;10.03.2023;10:26:00;30.47;25.81
1678423080;10.03.2023;10:38:00;30.21;26.07
1678423380;10.03.2023;10:43:00;30.04;26.2
1678423680;10.03.2023;10:48:00;29.87;26.42
1678424280;10.03.2023;10:58:00;29.37;26.83
1678424880;10.03.2023;11:08:00;29.47;26.73
1678425480;10.03.2023;11:18:00;29.36;26.55
1678425780;10.03.2023;11:23:00;29.99;26.49
1678426380;10.03.2023;11:33:00;29.84;26.32
1678426920;10.03.2023;11:42:00;29.92;26.23
1678427280;10.03.2023;11:48:00;29.98;26.18
1678427580;10.03.2023;11:53:00;30.11;26.15
1678427880;10.03.2023;11:58:00;30.19;26.14
1678428180;10.03.2023;12:03:00;30.24;26.12
1678428780;10.03.2023;12:13:00;30.48;26.11
1678429380;10.03.2023;12:23:00;30.75;26.09
1678429680;10.03.2023;12:28:00;31.2;26.05
1678429980;10.03.2023;12:33:00;31.29;26.03
1678430280;10.03.2023;12:38:00;31.74;25.98
1678430880;10.03.2023;12:48:00;32.24;25.87
1678431180;10.03.2023;12:53:00;32.26;25.8
1678431480;10.03.2023;12:58:00;32.38;25.75
1678431780;10.03.2023;13:03:00;32.4;25.78
1678432380;10.03.2023;13:13:00;32.38;25.9
1678432680;10.03.2023;13:18:00;32.48;25.94
1678432980;10.03.2023;13:23:00;32.38;25.99
1678433280;10.03.2023;13:28:00;32.34;26.03
1678433580;10.03.2023;13:33:00;32.37;26.08
1678434180;10.03.2023;13:43:00;32.16;26.11
1678434480;10.03.2023;13:48:00;32.12;26.06
1678435080;10.03.2023;13:58:00;32.19;26.09
1678435380;10.03.2023;14:03:00;32.22;26.12
1678435680;10.03.2023;14:08:00;32.08;26.11
1678435980;10.03.2023;14:13:00;32.37;26.17
1678436580;10.03.2023;14:23:00;32.15;26.2
1678437180;10.03.2023;14:33:00;32.25;26.26
1678437480;10.03.2023;14:38:00;31.73;26.21
1678437960;10.03.2023;14:46:00;31.04;25.9
1678438320;10.03.2023;14:52:00;31.22;25.9
1678439220;10.03.2023;15:07:00;30.7;25.9
1678439520;10.03.2023;15:12:00;31.15;25.86
1678439820;10.03.2023;15:17:00;30.82;25.86
1678440360;10.03.2023;15:26:00;30.12;25.62
1678440720;10.03.2023;15:32:00;30.48;25.49
1678441320;10.03.2023;15:42:00;31.17;25.41
1678441620;10.03.2023;15:47:00;31.44;25.44
1678442220;10.03.2023;15:57:00;30.76;25.66
1678442520;10.03.2023;16:02:00;31.27;25.69
1678443060;10.03.2023;16:11:00;30.67;25.73
1678443420;10.03.2023;16:17:00;31.08;25.75
1678444020;10.03.2023;16:27:00;30.74;25.77
1678444620;10.03.2023;16:37:00;30.43;25.87
1678445220;10.03.2023;16:47:00;29.87;25.73
1678445820;10.03.2023;16:57:00;30.04;25.57
1678446360;10.03.2023;17:06:00;29.72;25.44
1678446720;10.03.2023;17:12:00;29.77;25.37
1678447020;10.03.2023;17:17:00;29.86;25.26
1678447320;10.03.2023;17:22:00;29.76;25.16
1678447620;10.03.2023;17:27:00;30.11;25.13
1678447920;10.03.2023;17:32:00;30.58;25.14
1678448220;10.03.2023;17:37:00;30.49;25.3
1678448820;10.03.2023;17:47:00;30.23;25.48
1678449420;10.03.2023;17:57:00;30.97;25.63
1678449720;10.03.2023;18:02:00;31.3;25.63
1678450020;10.03.2023;18:07:00;30.88;25.55
1678450320;10.03.2023;18:12:00;29.98;25.42
1678450920;10.03.2023;18:22:00;30.22;25.25
1678451220;10.03.2023;18:27:00;30.23;25.18
1678451820;10.03.2023;18:37:00;30.56;25.37
1678452360;10.03.2023;18:46:00;30.63;25.4
1678452660;10.03.2023;18:51:00;31.32;25.42
1678452960;10.03.2023;18:56:00;30.32;25.4
1678453560;10.03.2023;19:06:00;30.46;25.33
1678453860;10.03.2023;19:11:00;30.76;25.31
1678454160;10.03.2023;19:16:00;30.68;25.29
1678454760;10.03.2023;19:26:00;30.15;25.01
1678455360;10.03.2023;19:36:00;30.68;24.88
1678455660;10.03.2023;19:41:00;30.62;24.96
1678455960;10.03.2023;19:46:00;30.93;24.95
1678456500;10.03.2023;19:55:00;30.84;24.99
1678456860;10.03.2023;20:01:00;30.57;24.94
1678457700;10.03.2023;20:15:00;30.1;24.8
1678458000;10.03.2023;20:20:00;30.08;24.8
1678458480;10.03.2023;20:28:00;29.77;24.72
1678458780;10.03.2023;20:33:00;29.87;24.73
1678459080;10.03.2023;20:38:00;30.74;24.71
1678459680;10.03.2023;20:48:00;29.62;24.65
1678460280;10.03.2023;20:58:00;29.5;24.6
1678460580;10.03.2023;21:03:00;29.13;24.56
1678461360;10.03.2023;21:16:00;29.24;24.18
1678461960;10.03.2023;21:26:00;29.9;24.69
1678462740;10.03.2023;21:39:00;38.2;25.66
1678463400;10.03.2023;21:50:00;31.16;28.41
1678463760;10.03.2023;21:56:00;28.04;26.15
1678464660;10.03.2023;22:11:00;27.74;24.64
1678465260;10.03.2023;22:21:00;26.66;23.74
1678465560;10.03.2023;22:26:00;27.78;23.18
1678465980;10.03.2023;22:33:00;28.53;22.71
1678466340;10.03.2023;22:39:00;28.6;22.56
1678466940;10.03.2023;22:49:00;28.41;22.33
1678467720;10.03.2023;23:02:00;28.07;22.29
1678468020;10.03.2023;23:07:00;27.9;22.26
1678468320;10.03.2023;23:12:00;27.92;22.24
1678468920;10.03.2023;23:22:00;27.88;22.17
1678469220;10.03.2023;23:27:00;28.08;22.13
1678469820;10.03.2023;23:37:00;28.01;21.92
1678470120;10.03.2023;23:42:00;28.33;21.9
1678470660;10.03.2023;23:51:00;28.49;21.95
1678471020;10.03.2023;23:57:00;28.48;22
1678471560;11.03.2023;00:06:00;28.75;22.17
1678472160;11.03.2023;00:16:00;28.72;22.61
1678472700;11.03.2023;00:25:00;28.68;22.95
1678473000;11.03.2023;00:30:00;28.73;23.09
1678473660;11.03.2023;00:41:00;28.85;23.28
1678474200;11.03.2023;00:50:00;29.12;23.47
1678474500;11.03.2023;00:55:00;29.14;23.59
1678474860;11.03.2023;01:01:00;29.24;23.77
1678475160;11.03.2023;01:06:00;29.2;23.96
1678475760;11.03.2023;01:16:00;28.91;24.36
1678476300;11.03.2023;01:25:00;28.79;24.73
1678476900;11.03.2023;01:35:00;28.69;25.02
1678477260;11.03.2023;01:41:00;28.6;25.21
1678477800;11.03.2023;01:50:00;28.44;25.4
1678478400;11.03.2023;02:00:00;28.45;25.38
1678478760;11.03.2023;02:06:00;28.56;25.28
1678479060;11.03.2023;02:11:00;28.56;25.18
1678479600;11.03.2023;02:20:00;28.67;24.98
1678480140;11.03.2023;02:29:00;28.78;24.77
1678480500;11.03.2023;02:35:00;28.91;24.68
1678480860;11.03.2023;02:41:00;28.98;24.55
1678481460;11.03.2023;02:51:00;29.16;24.4
1678481760;11.03.2023;02:56:00;29.27;24.32
1678482300;11.03.2023;03:05:00;29.4;24.22
1678482660;11.03.2023;03:11:00;29.49;24.18
1678482960;11.03.2023;03:16:00;29.54;24.14
1678483260;11.03.2023;03:21:00;29.56;24.12
1678483560;11.03.2023;03:26:00;29.69;24.08
1678483860;11.03.2023;03:31:00;29.71;24.05
1678484160;11.03.2023;03:36:00;29.76;24.04
1678484700;11.03.2023;03:45:00;29.82;24.01
1678485060;11.03.2023;03:51:00;29.83;24.01
1678485360;11.03.2023;03:56:00;29.84;24
1678485960;11.03.2023;04:06:00;29.94;23.98
1678486260;11.03.2023;04:11:00;29.99;23.97
1678486800;11.03.2023;04:20:00;30.03;23.94
1678487160;11.03.2023;04:26:00;30.08;23.94
1678487460;11.03.2023;04:31:00;30.08;23.96
1678488060;11.03.2023;04:41:00;30.12;23.93
1678488660;11.03.2023;04:51:00;30.15;23.94
1678489260;11.03.2023;05:01:00;30.24;23.92
1678489860;11.03.2023;05:11:00;30.26;23.9
1678490460;11.03.2023;05:21:00;30.25;23.89
1678491000;11.03.2023;05:30:00;30.31;23.92
1678491360;11.03.2023;05:36:00;30.36;23.89
1678491660;11.03.2023;05:41:00;30.35;23.91
1678492200;11.03.2023;05:50:00;30.42;23.9
1678492560;11.03.2023;05:56:00;30.39;23.89
1678493160;11.03.2023;06:06:00;30.43;23.89
1678493760;11.03.2023;06:16:00;30.47;23.93
1678494060;11.03.2023;06:21:00;30.46;23.94
1678494360;11.03.2023;06:26:00;30.5;23.93
1678494660;11.03.2023;06:31:00;30.51;23.93
1678495200;11.03.2023;06:40:00;30.49;23.94
1678495560;11.03.2023;06:46:00;30.53;23.92
1678496160;11.03.2023;06:56:00;30.5;23.94
1678496460;11.03.2023;07:01:00;30.51;23.93
1678496760;11.03.2023;07:06:00;30.56;23.94
1678497060;11.03.2023;07:11:00;30.57;23.94
1678497600;11.03.2023;07:20:00;30.57;23.93
1678497960;11.03.2023;07:26:00;30.64;23.94
1678498260;11.03.2023;07:31:00;30.57;23.95
1678498860;11.03.2023;07:41:00;30.61;23.95
1678499460;11.03.2023;07:51:00;30.66;23.96
1678500000;11.03.2023;08:00:00;30.75;23.98
1678500360;11.03.2023;08:06:00;30.66;23.99
1678500960;11.03.2023;08:16:00;30.66;24
1678501440;11.03.2023;08:24:00;30.64;24.04
1678501860;11.03.2023;08:31:00;30.7;24.06
1678502400;11.03.2023;08:40:00;30.63;24.1
1678502760;11.03.2023;08:46:00;30.63;24.08
1678503060;11.03.2023;08:51:00;30.61;24.13
1678503660;11.03.2023;09:01:00;30.63;24.18
1678504260;11.03.2023;09:11:00;30.6;24.24
1678504860;11.03.2023;09:21:00;30.61;24.26
1678505460;11.03.2023;09:31:00;30.56;24.31
1678505760;11.03.2023;09:36:00;30.55;24.33
1678506360;11.03.2023;09:46:00;30.52;24.38
1678506660;11.03.2023;09:51:00;30.53;24.41
1678506960;11.03.2023;09:56:00;30.56;24.43
1678507560;11.03.2023;10:06:00;30.55;24.49
1678508160;11.03.2023;10:16:00;30.6;24.53
1678508460;11.03.2023;10:21:00;30.64;24.59
1678509000;11.03.2023;10:30:00;31.01;24.63
1678509360;11.03.2023;10:36:00;31.04;24.68
1678509660;11.03.2023;10:41:00;31.13;24.7
1678510200;11.03.2023;10:50:00;31.31;24.75
1678510560;11.03.2023;10:56:00;31.41;24.79
1678510860;11.03.2023;11:01:00;31.5;24.82
1678511460;11.03.2023;11:11:00;31.53;24.92
1678511760;11.03.2023;11:16:00;31.6;24.96
1678512360;11.03.2023;11:26:00;31.53;25.07
1678512660;11.03.2023;11:31:00;32.9;25.11
1678513500;11.03.2023;11:45:00;29.09;25.23
1678513800;11.03.2023;11:50:00;29.59;25.22
1678514580;11.03.2023;12:03:00;28.3;25.33
1678514880;11.03.2023;12:08:00;28.26;25.45
1678515480;11.03.2023;12:18:00;27.24;25.74
1678516020;11.03.2023;12:27:00;27.57;25.99
1678516380;11.03.2023;12:33:00;27.36;26.07
1678516920;11.03.2023;12:42:00;27.41;26.03
1678517220;11.03.2023;12:47:00;27.16;26.01
1678518060;11.03.2023;13:01:00;27.15;25.75
1678518360;11.03.2023;13:06:00;27.28;25.68
1678518660;11.03.2023;13:11:00;27.25;25.62
1678519260;11.03.2023;13:21:00;26.71;25.45
1678519860;11.03.2023;13:31:00;26.96;25.31
1678520160;11.03.2023;13:36:00;27.01;25.21
1678520460;11.03.2023;13:41:00;27.25;25.16
1678521060;11.03.2023;13:51:00;27.03;25.06
1678521360;11.03.2023;13:56:00;27.15;24.98
1678521900;11.03.2023;14:05:00;27.26;24.87
1678522260;11.03.2023;14:11:00;27.22;24.84
1678522860;11.03.2023;14:21:00;27.13;24.83
1678523400;11.03.2023;14:30:00;27.58;24.84
1678523760;11.03.2023;14:36:00;27.57;24.82
1678524300;11.03.2023;14:45:00;27.62;24.85
1678524660;11.03.2023;14:51:00;27.65;24.85
1678525260;11.03.2023;15:01:00;27.81;24.77
1678525860;11.03.2023;15:11:00;28.26;24.78
1678526160;11.03.2023;15:16:00;28.83;24.77
1678526460;11.03.2023;15:21:00;29.49;24.82
1678526760;11.03.2023;15:26:00;31.37;24.96
1678527060;11.03.2023;15:31:00;32.17;25.01
1678527360;11.03.2023;15:36:00;32.66;26.8
1678527900;11.03.2023;15:45:00;29.95;25.94
1678528260;11.03.2023;15:51:00;30.28;25.46
1678528860;11.03.2023;16:01:00;30.53;25.04
1678529460;11.03.2023;16:11:00;30.67;24.95
1678529760;11.03.2023;16:16:00;30.63;24.92
1678530360;11.03.2023;16:26:00;30.64;24.91
1678530960;11.03.2023;16:36:00;30.53;24.88
1678531560;11.03.2023;16:46:00;30.73;24.77
1678531860;11.03.2023;16:51:00;30.83;24.75
1678532160;11.03.2023;16:56:00;30.87;24.71
1678532460;11.03.2023;17:01:00;31.15;24.76
1678532760;11.03.2023;17:06:00;31.19;24.81
1678533060;11.03.2023;17:11:00;31.18;24.89
1678533660;11.03.2023;17:21:00;31.21;25
1678534260;11.03.2023;17:31:00;31.22;25.09
1678534560;11.03.2023;17:36:00;31.24;25.13
1678534860;11.03.2023;17:41:00;31.24;25.19
1678535160;11.03.2023;17:46:00;31.26;25.22
1678535700;11.03.2023;17:55:00;31.27;25.27
1678536060;11.03.2023;18:01:00;31.26;25.3
1678536660;11.03.2023;18:11:00;31.27;25.34
1678536960;11.03.2023;18:16:00;31.27;25.34
1678537560;11.03.2023;18:26:00;31.31;25.38
1678538100;11.03.2023;18:35:00;31.35;25.4
1678538460;11.03.2023;18:41:00;31.33;25.4
1678538760;11.03.2023;18:46:00;31.39;25.41
1678539060;11.03.2023;18:51:00;31.4;25.41
1678539360;11.03.2023;18:56:00;31.38;25.41
1678539960;11.03.2023;19:06:00;31.36;25.41
1678540260;11.03.2023;19:11:00;31.35;25.4
1678540560;11.03.2023;19:16:00;31.43;25.4
1678540860;11.03.2023;19:21:00;31.41;25.37
1678541160;11.03.2023;19:26:00;31.42;25.39
1678541760;11.03.2023;19:36:00;31.48;25.38
1678542360;11.03.2023;19:46:00;31.47;25.38
1678542660;11.03.2023;19:51:00;31.45;25.38
1678543260;11.03.2023;20:01:00;31.42;25.38
1678543560;11.03.2023;20:06:00;31.42;25.36
1678544160;11.03.2023;20:16:00;31.4;25.37
1678544460;11.03.2023;20:21:00;31.45;25.36
1678544760;11.03.2023;20:26:00;31.42;25.36
1678545300;11.03.2023;20:35:00;31.43;25.35
1678545960;11.03.2023;20:46:00;31.46;25.32
1678546260;11.03.2023;20:51:00;31.37;25.33
1678546860;11.03.2023;21:01:00;31.46;25.3
1678547160;11.03.2023;21:06:00;31.45;25.31
1678547460;11.03.2023;21:11:00;31.44;25.3
1678547760;11.03.2023;21:16:00;31.43;25.3
1678548360;11.03.2023;21:26:00;31.36;25.28
1678548960;11.03.2023;21:36:00;31.38;25.28
1678549560;11.03.2023;21:46:00;31.31;25.27
1678550160;11.03.2023;21:56:00;31.34;25.24
1678550760;11.03.2023;22:06:00;31.37;25.25
1678551060;11.03.2023;22:11:00;31.34;25.26
1678551660;11.03.2023;22:21:00;31.81;25.27
1678552260;11.03.2023;22:31:00;33.4;25.3
1678552560;11.03.2023;22:36:00;33.84;25.32
1678552860;11.03.2023;22:41:00;33.69;25.32
1678553460;11.03.2023;22:51:00;33.65;25.34
1678554060;11.03.2023;23:01:00;33.53;25.32
1678554300;11.03.2023;23:05:00;33.4;25.33
1678554660;11.03.2023;23:11:00;33.22;25.32
1678555260;11.03.2023;23:21:00;33.02;25.32
1678555500;11.03.2023;23:25:00;32.94;25.3
1678555860;11.03.2023;23:31:00;32.72;25.32
1678556400;11.03.2023;23:40:00;32.55;25.31
1678556760;11.03.2023;23:46:00;32.57;25.33
1678557060;11.03.2023;23:51:00;32.49;25.33
1678557660;12.03.2023;00:01:00;32.74;25.35
1678557960;12.03.2023;00:06:00;30.61;25.42
1678558260;12.03.2023;00:11:00;28.9;25.27
1678558560;12.03.2023;00:16:00;28.51;25.08
1678558860;12.03.2023;00:21:00;27.82;24.97
1678559160;12.03.2023;00:26:00;27.4;24.79
1678559760;12.03.2023;00:36:00;26.8;24.61
1678560360;12.03.2023;00:46:00;26.41;24.44
1678560960;12.03.2023;00:56:00;26.15;24.33
1678561260;12.03.2023;01:01:00;25.81;24.33
1678561860;12.03.2023;01:11:00;25.73;24.18
1678562160;12.03.2023;01:16:00;25.6;24.12
1678562460;12.03.2023;01:21:00;25.75;24.01
1678562760;12.03.2023;01:26:00;26.58;24.03
1678563060;12.03.2023;01:31:00;26.73;24.15
1678563360;12.03.2023;01:36:00;26.88;24.23
1678563900;12.03.2023;01:45:00;27.14;24.39
1678564200;12.03.2023;01:50:00;27.21;24.44
1678564560;12.03.2023;01:56:00;27.35;24.49
1678564860;12.03.2023;02:01:00;27.48;24.55
1678565460;12.03.2023;02:11:00;27.64;24.61
1678565760;12.03.2023;02:16:00;27.68;24.64
1678566060;12.03.2023;02:21:00;27.83;24.71
1678566360;12.03.2023;02:26:00;27.93;24.71
1678566660;12.03.2023;02:31:00;28.04;24.73
1678566960;12.03.2023;02:36:00;28.08;24.77
1678567260;12.03.2023;02:41:00;28.24;24.79
1678567860;12.03.2023;02:51:00;28.39;24.82
1678568160;12.03.2023;02:56:00;28.37;24.85
1678568760;12.03.2023;03:06:00;28.44;24.88
1678569060;12.03.2023;03:11:00;28.53;24.88
1678569360;12.03.2023;03:16:00;28.6;24.91
1678569960;12.03.2023;03:26:00;28.71;24.96
1678570260;12.03.2023;03:31:00;28.73;24.96
1678570560;12.03.2023;03:36:00;28.83;24.97
1678570860;12.03.2023;03:41:00;28.85;24.98
1678571460;12.03.2023;03:51:00;28.96;25.02
1678571760;12.03.2023;03:56:00;29;25.03
1678572600;12.03.2023;04:10:00;29.16;25.07
1678572900;12.03.2023;04:15:00;29.25;25.09
1678573200;12.03.2023;04:20:00;29.29;25.08
1678573800;12.03.2023;04:30:00;29.37;25.11
1678574400;12.03.2023;04:40:00;29.4;25.12
1678574700;12.03.2023;04:45:00;29.46;25.12
1678575300;12.03.2023;04:55:00;29.51;25.13
1678575600;12.03.2023;05:00:00;29.49;25.13
1678575900;12.03.2023;05:05:00;29.58;25.14
1678576440;12.03.2023;05:14:00;29.69;25.17
1678576800;12.03.2023;05:20:00;29.7;25.17
1678577100;12.03.2023;05:25:00;29.76;25.17
1678577400;12.03.2023;05:30:00;29.82;25.17
1678577700;12.03.2023;05:35:00;29.81;25.16
1678578000;12.03.2023;05:40:00;29.89;25.19
1678578600;12.03.2023;05:50:00;29.97;25.18
1678579200;12.03.2023;06:00:00;30;25.2
1678579500;12.03.2023;06:05:00;30.02;25.2
1678580100;12.03.2023;06:15:00;30.06;25.19
1678580400;12.03.2023;06:20:00;30.11;25.2
1678580700;12.03.2023;06:25:00;30.11;25.23
1678581300;12.03.2023;06:35:00;30.18;25.19
1678581600;12.03.2023;06:40:00;30.21;25.2
1678581900;12.03.2023;06:45:00;30.22;25.2
